"","pathway","pval","padj","log2err","ES","NES","size","topGenes","log10FDR"
"16","GOBP_ACTIN_FILAMENT_ORGANIZATION",0.0347624565469293,0.227361638134281,0.261663521711573,0.304303871052609,1.27078631839704,384,"Rac2,Pstpip1,Coro1a,Apoa1,Pfn2,Esam,Cald1,Sfrp1,Synpo2,Hcls1,Capg,Arhgap6,Tpm2,Myo1g,Ccl26,Tacstd2,Serpinf2,Lcp1,Fermt2,Rdx,Tmod1,Rnd2,Msrb2,Efs,Ccl24,S1pr1,Was,Aif1l,Nck1,Espn,Sh3kbp1,Arhgap28,Rhoc,Abi2,Bin3,Wnt4,Shank3,Pla2g1b,Myoc,Rhoh,Tmeff2,Dbn1,Arhgap25,Rhog,Sh3bp1,Gas7,Rnd1,Cfl1,Cdc42ep3,Hax1,Gmfg,Triobp,Bin1,Arpc3,Fscn2,Ppp1r9b,Kctd13,Lpar1,Mad2l2,Arf1,Bcl2,Eln,Cd47,Arpc4,Arpc1a,Arpc1b,Nckap1l,Ttc8,Arap1,Gsn,Plek,Hck,Myo1h,Tmsb10,Aldoa,Hmcn1,Coro1b,Mlst8,Arhgef10,Cotl1,Smad3,Clasp1,Tmsb15b2,Arhgef18,Arpc5,Trf,Capzb,Myo19",0.643282810325666
"17","GOBP_ACTIN_FILAMENT_POLYMERIZATION",0.0239804707574573,0.175734471431104,0.352487857583619,0.365307672682269,1.37597260477388,135,"Pstpip1,Coro1a,Pfn2,Esam,Hcls1,Capg,Arhgap6,Ccl26,Rdx,Tmod1,Msrb2,Ccl24,Was,Nck1,Arhgap28,Dbn1,Gas7,Cdc42ep3,Hax1,Triobp,Bin1,Arpc3,Eln,Arpc4,Arpc1a,Arpc1b,Nckap1l,Gsn,Hck,Tmsb10,Mlst8,Cotl1,Tmsb15b2,Arpc5,Capzb",0.755143040531389
"18","GOBP_ACTIN_FILAMENT_SEVERING",0.161347517730496,0.543694181770423,0.144630528034484,0.510182570992779,1.28560631987023,16,"Capg,Fmnl1,Cfl1,Gmfg,Gsn,Cfl2",0.264645314484991
"19","GOBP_ACTIN_MEDIATED_CELL_CONTRACTION",0.68693009118541,0.976824405288074,0.0845557442441281,-0.230922858619522,-0.907833759269784,87,"Atp2a1,Cacna1c,Acta2,Rnf207,Myh8,Myh3,Ctnna3,Kcnj2,Scn1a,Mylk2,Cacna1g,Hcn4,Parva,Ccdc88c",0.0101834983777384
"20","GOBP_ACTIN_NUCLEATION",0.325581395348837,0.749248965357871,0.0925528864684773,0.354233292586361,1.09516236018987,42,"Coro1a,Was,Abi2,Gmfg,Arpc3,Arf1,Arpc4,Arpc1a,Arpc1b,Gsn,Coro1b,Arpc5",0.125373848101607
"21","GOBP_ACTIN_POLYMERIZATION_OR_DEPOLYMERIZATION",0.0500676589986468,0.2847039314711,0.234392647294686,0.346866246918854,1.32974078976664,161,"Pstpip1,Coro1a,Pfn2,Esam,Hcls1,Capg,Arhgap6,Ccl26,Rdx,Tmod1,Msrb2,Ccl24,Was,Nck1,Arhgap28,Abi2,Dbn1,Sh3bp1,Gas7,Cfl1,Cdc42ep3,Hax1,Triobp,Bin1,Arpc3,Ppp1r9b,Eln,Arpc4,Arpc1a,Arpc1b,Nckap1l,Gsn,Plek,Hck,Tmsb10,Mlst8,Cotl1,Tmsb15b2,Arpc5,Capzb",0.545606535647511
"22","GOBP_ACTION_POTENTIAL",0.35,0.771542076487967,0.13880510939114,-0.249609647320177,-1.03327402529234,126,"Cacna1c,Chrnb2,Dmd,Glra1,Rnf207,Cldn19,Kcnh7,Clcn1,Scn3a,Ctnna3,Kcnj2,Scn1a,Scn4a,Cacna1i,Kcnh6,Slc8a2,Adra1a,Cacna1g,Hcn2,Hcn4,Cnr2,Tmem161b",0.112640384457278
"23","GOBP_ACTIVATED_T_CELL_PROLIFERATION",0.449832775919732,0.84926127349247,0.0753093764172773,0.328799140082534,1.01012074294385,40,"Cadm1,Igf1,Arg1,Lgals9,Ripk3,Stat5b,Il23a,Prnp,Foxp3,Ido1,Igfbp2,Il2,Il2ra,Il23r,Lrrc32,Prkar1a,Cd24a,Rps3,Scrib",0.070958679391022
"24","GOBP_ACTIVATION_OF_ADENYLATE_CYCLASE_ACTIVITY",0.556603773584906,0.915100428013906,0.0822054920415869,-0.30135906208426,-0.928996987267946,26,"Gipr,Lhcgr,Drd5,Rxfp1",0.0385312415194639
"25","GOBP_ACTIVATION_OF_CYSTEINE_TYPE_ENDOPEPTIDASE_ACTIVITY",0.309982486865149,0.740993491764719,0.0985499803531691,0.432629443913105,1.1141470878968,18,"Ifi205,Lgmn,Tbc1d10a",0.130185606464777
"26","GOBP_ACTIVATION_OF_CYSTEINE_TYPE_ENDOPEPTIDASE_ACTIVITY_INVOLVED_IN_APOPTOTIC_PROCESS",0.90990990990991,1,0.0368389606870506,0.214396302895037,0.735938334233884,72,"Laptm5,Casp12,S100a9,S100a8,Fasl,Ift57,Ctsh,Bax,Pdcd6,Smad3,Xdh,Dap",0
"27","GOBP_ACTIVATION_OF_GTPASE_ACTIVITY",0.445588235294118,0.845853971245726,0.0692836467392548,0.282919839966263,1.01297366632896,94,"Syde1,Tbc1d10c,Garnl3,Evi5l,Wnt5a,Arhgap22,Arhgap24,Tbc1d7,Tbc1d25,Rasgrf1,Rasgrp1,Arhgap29,Arhgap25,Tbc1d10a,Rhog,Usp6nl,Tbc1d13,Tbc1d17,Foxj1,Adprh,Arhgef10,Tbc1d10b,Ndel1,Rcc2,Crkl",0.0727046073584405
"28","GOBP_ACTIVATION_OF_IMMUNE_RESPONSE",2.76858628472527e-10,1.2823588291523e-07,0.814035837847908,0.499396160544512,1.99567288675589,254,"Blk,Klhl6,Stap1,Lilra6,Cd300a,Laptm5,Cd79b,Ms4a1,Skap1,Tespa1,Bank1,Cd79a,Cmtm3,Pde4b,Thy1,Sh2d1a,C1qc,Cd19,Cfh,Gata3,Zbp1,C1qb,Clu,Lpxn,Fcer1g,Lat2,C3,Myo1g,Cd8b1,Cd8a,Inpp5d,C1rl,Ifi205,C1qa,Serping1,Rftn1,Bmx,Cd160,Klrd1,Ermap,Plcg2,Cfi,Ffar2,Ctla4,Ptpn6,Btk,Fgr,Mef2c,Eif2b2,C8g,Cd247,Zap70,Mndal,Fpr2,Spg21,Prkd2,Pik3cd,Cd81,Dusp3,Cr2,Slc39a10,Ptpn2,Trim12c,Pqbp1,Plekha1,Bcl2,Casp6,Cd47,Vav1,Bax,Nckap1l,C1qbp,Krt1,Lcp2,Fcho1,Tyrobp,Hck",6.89199043369742
"29","GOBP_ACTIVATION_OF_INNATE_IMMUNE_RESPONSE",0.10952380952381,0.449294532627866,0.16823816568964,0.404840234573082,1.30231672240748,50,"Lilra6,Zbp1,Ifi205,Klrd1,Plcg2,Ffar2,Mndal,Trim12c,Pqbp1,Casp6,Tyrobp,Hck",0.347468866214443
"30","GOBP_ACTIVATION_OF_NF_KAPPAB_INDUCING_KINASE_ACTIVITY",0.255707762557078,0.680800115380863,0.128788713061714,-0.43180282069036,-1.17174014901795,16,"Mas1,Tlr3,Map3k7,Tnfrsf10b,Tnfsf15,Card10",0.166980379319961
"31","GOBP_ACTIVATION_OF_PHOSPHOLIPASE_C_ACTIVITY",0.0313967183226775,0.210233801189637,0.321775918075361,0.52933439682006,1.50412597329491,28,"S1pr4,P2ry12,Arhgap6,Ednra,Cd86",0.67729745724219
"32","GOBP_ACTIVATION_OF_PROTEIN_KINASE_ACTIVITY",0.0924137931034483,0.411261168275745,0.170932335370056,0.336088602579935,1.26251931311244,128,"Angpt1,Cd300a,Grem1,Tal1,Pdgfb,Agap2,Efna5,Strada,Cd86,Pdgfc,Il6ra,Tgfb2,Igf1,Wnt5a",0.385882295109641
"33","GOBP_ACTIVATION_OF_PROTEIN_KINASE_B_ACTIVITY",0.328743545611015,0.753802144414097,0.0940503465727813,0.393826042046608,1.10356011748321,27,"Pdgfb,Igf1,Wnt5a",0.122742631405007
"34","GOBP_ACTIVIN_RECEPTOR_SIGNALING_PATHWAY",0.5787728026534,0.924826621841871,0.0623861492893626,0.303325944539663,0.933685415002286,41,"Fstl3,Amhr2,Dmrt1,Shh,Tdgf1,Fst,Fkbp1a,Csnk2b,Men1,Acvr1",0.033939677244681
"35","GOBP_ACTOMYOSIN_STRUCTURE_ORGANIZATION",0.526737967914438,0.899674806075784,0.0566484183613995,0.252448493479667,0.972668153986713,172,"Apoa1,Pfn2,Sfrp1,Arhgap6,Cnn2,Alkbh4,Tacstd2,Serpinf2,Casq1,Fermt2,Tmod1,Csrp3,S1pr1,Was,Arhgap28,Rhoc,Wnt4,Myoc,Tmeff2,Pdgfra,Kctd13,Lpar1,Eln,Cd47,Ttc8,Arap1,Arhgef10,Csrp1,Smad3,Clasp1,Ldb3,Arhgef18",0.0459144410585048
"36","GOBP_ACUTE_INFLAMMATORY_RESPONSE",2.98193288117994e-05,0.00129854256663349,0.575610261071129,0.518274142635187,1.87886802069555,103,"Alox5ap,Ahsg,Serpina1e,Gata3,Saa1,Hp,F8,Serpina3k,Serpina1b,Ass1,Elane,C3,Saa2,Npy,Apoa2,Il6ra,Dnase1,Serpinf2,Klkb1,F2,Il6st,Dnase1l3,Ffar2,S100a8,Btk,Cnr1,Orm1,Nlrp3",2.88654380949172
"37","GOBP_ACUTE_INFLAMMATORY_RESPONSE_TO_ANTIGENIC_STIMULUS",0.122591943957968,0.474405530348214,0.166933848713193,0.521079953508561,1.34193296580056,18,"Gata3,Elane,C3,Npy,Btk,Cnr1",0.323850256857721
"38","GOBP_ACUTE_PHASE_RESPONSE",0.000335480266930514,0.00909187212771792,0.49849310876659,0.589047324952771,1.87449658629951,48,"Ahsg,Serpina1e,Saa1,Hp,F8,Serpina3k,Serpina1b,Ass1,Saa2,Il6ra,Serpinf2,F2,Cnr1,Orm1,Fn1",2.04134668102197
"39","GOBP_ACYLGLYCEROL_HOMEOSTASIS",0.157804459691252,0.536778929188256,0.143758989039275,0.425463755248497,1.24856261728441,33,"Apoa1,Apoc3,Angptl3,Apoe,Apoc4,Apoa5,Apoc2,Acsm2,Fundc2,Xbp1,Pnpla8,Lpl",0.270204540374224
"40","GOBP_ADAPTATION_OF_SIGNALING_PATHWAY",0.00506575865594649,0.0640447651415567,0.407017918923954,-0.62162664910047,-1.76375629798767,19,"Gipr,Drd3,Sag,Adm,Grm5,Necab2,Gtf2h2,Drd2,Arrb2,Adrb2,Htr2b",1.19351636261011
"41","GOBP_ADAPTIVE_IMMUNE_RESPONSE",7.80931613218395e-15,3.24787962555545e-11,0.986546283587582,0.513361267172146,2.11588854432537,338,"Spn,Klhl6,Tnfrsf13c,Tnfrsf13b,Ebi3,Batf,Lilra6,Samsn1,Cd79b,Cadm1,Skap1,Siglecg,Cd79a,Jam3,Il21r,Rab27a,Sh2d1a,Lat,C1qc,Tnfsf18,Cd19,Hpx,Fgb,Gata3,Il18bp,Slamf6,Il9r,C1qb,Clu,Fcer1g,Unc93b1,Lat2,Loxl3,Cd4,Clcf1,C3,Myo1g,Cd27,Cd8b1,Cd8a,Inpp5d,Fga,C1rl,Cd86,Sash3,Cx3cr1,C1qa,Cd74,Serping1,Il6ra,Rftn1,Bmx,Anxa1,Cd160,Klrd1,Cfi,Tnfsf13b,Il6st,Icam1,Ctla4,Ptpn6,Prf1,Lair1,Btk,Was,Tap1,Mef2c,Azgp1,Orai1,Arg1,Irf7,Tap2,C8g,Il27,Zap70,Havcr2,Sit1,Lef1,Fcamr,Prkd2,Ripk3,Nlrp3,Pik3cd,Hprt,Parp3,Cd81,Cr2",10.4884000751592
"42","GOBP_ADAPTIVE_IMMUNE_RESPONSE_BASED_ON_SOMATIC_RECOMBINATION_OF_IMMUNE_RECEPTORS_BUILT_FROM_IMMUNOGLOBULIN_SUPERFAMILY_DOMAINS",7.04901754270074e-09,1.56151062522001e-06,0.761460801445585,0.495315094323202,1.96166486716178,232,"Spn,Klhl6,Ebi3,Batf,Cadm1,Il21r,Rab27a,C1qc,Cd19,Hpx,Gata3,Il18bp,Slamf6,Il9r,C1qb,Clu,Fcer1g,Loxl3,Cd4,Clcf1,C3,Myo1g,Cd27,Cd8a,Inpp5d,C1rl,Sash3,C1qa,Cd74,Serping1,Il6ra,Rftn1,Anxa1,Klrd1,Cfi,Tnfsf13b,Icam1,Ptpn6,Prf1,Btk,Was,Mef2c,Azgp1,Arg1,Irf7,C8g,Il27,Havcr2,Lef1,Ripk3,Nlrp3,Hprt,Parp3,Cd81,Cr2,Mlh1,Rorc,Traf2,Mad2l2,Hfe,Cd1d1,Ctsh",5.80645505628891
"43","GOBP_ADAPTIVE_THERMOGENESIS",0.941734417344173,1,0.0302754424728262,0.202797774620074,0.774569345240882,156,"Cav1,Adamts5,Zfp423,Lcn2,Pdgfc,Oxt,Scd1,Gadd45g,Nova2,Il15,Slc25a4,Aldh1a1,G0s2,Trpv2,Map2k6,Ogt,Oma1,Bscl2,Pemt,Plcl1,Ucp2,Cpt2,Hdac3,Il4ra,Decr1,Nr1h2,Ebf2,Ache,Stk11,Prkab1,Irf4,Lpin1,Sln,Adipoq,Lepr,Ccr2,Cd36,Il13,Npr3,Mfap2,Fabp4,Adam17,Prdm16,Pgam5,Per2,Acvr2b,Pctp,Dhrs7b,Slc25a5",0
"44","GOBP_ADENYLATE_CYCLASE_ACTIVATING_ADRENERGIC_RECEPTOR_SIGNALING_PATHWAY",0.668235294117647,0.973380664370076,0.0725351864394589,-0.293580603577786,-0.861809326756675,22,"Drd3,Chga,Drd5,Adra1a,Arrdc3,Drd2,Adra2a,Adra2c,Adcy9,Adrb2",0.0117172850092825
"45","GOBP_ADENYLATE_CYCLASE_ACTIVATING_G_PROTEIN_COUPLED_RECEPTOR_SIGNALING_PATHWAY",0.194520547945205,0.592792773734981,0.112378519110475,0.310612396365451,1.15399987168494,118,"S1pr4,Tbxa2r,Ramp3,Pde4b,Pf4,Calcrl,Pde4a,Ramp1,Adcy1,Pthlh,Tmem116,Ucn2,S1pr1,Atp2b4,Rapgef2,Gpr157,Cnr1,Ptgir,Ptger1,S1pr2,Ghrhr,Gnb1,Lpar1,Pth1r",0.227097099134921
"46","GOBP_ADENYLATE_CYCLASE_INHIBITING_G_PROTEIN_COUPLED_RECEPTOR_SIGNALING_PATHWAY",0.230547550432277,0.647865435806222,0.155241966228839,-0.308921860770917,-1.13860562897347,64,"Chrm3,Drd3,Gabbr2,Gnai1,Edn1,Mchr1,Casr,Grik3,Akap5,Grm5,Npy1r,Gnai3,Insl3,Grm1,Grm6,Adcy5,Drd2,Npy2r,Htr5a,Adra2a,Htr1d,P2ry1,Flna",0.188515189431195
"47","GOBP_ADENYLATE_CYCLASE_MODULATING_G_PROTEIN_COUPLED_RECEPTOR_SIGNALING_PATHWAY",0.549608355091384,0.9108816956635,0.0535669384770951,0.248806152620213,0.973126504744941,196,"S1pr4,Tbxa2r,Ramp3,Pde4b,Pf4,P2ry12,Calcrl,Pde4a,Ednra,Ramp1,Adcy1,Pthlh,Akap12,Tmem116,Ucn2,S1pr1,Atp2b4,Rapgef2,Gpr157,Chrm1,Psapl1,Fpr2,Cnr1,Ptgir,Ptger1,S1pr2,Ghrhr,Palm,Vipr2,Gnb1,Lpar1,Pth1r",0.0405380250653139
"48","GOBP_ADHERENS_JUNCTION_ORGANIZATION",0.5168,0.896366986110404,0.066132620475844,0.301732446113811,0.967032833063115,49,"Jam3,Numbl,Fermt2,Rdx,Cdh22",0.0475141472441937
"49","GOBP_ADIPOSE_TISSUE_DEVELOPMENT",0.0380579357989655,0.241475943830298,0.321775918075361,-0.423034595125086,-1.43440352006278,41,"Sox8,Dyrk1b,Atf2,Klf7,Casr,Arrdc3,Zfp516,Ppargc1a,Lep,Ppard,Sirt1,Nr1h4,Slc25a25,Paxip1,Pgrmc2,Sorl1",0.617126127778455
"50","GOBP_ADP_METABOLIC_PROCESS",0.272459499263623,0.698821307100804,0.0959206777921745,0.317374758405095,1.11723617960749,84,"Ak1,Nt5e,Eno2,Cbfa2t3,Igf1,Gck,Hkdc1,Gapdhs,Fbp1,Ogt,Eno1,Pgk1,Hk3,Dhtkd1,Aldoa,Arl2,Eno3,Ldha,Nudt9,Foxk1,Eif6,Gapdh",0.155633861824149
"51","GOBP_ADRENAL_GLAND_DEVELOPMENT",0.0927835051546392,0.411261168275745,0.191892240384838,0.493388960889544,1.36812853392766,25,"Dkk3,Apoa1,Wnt4,Mdk,Pdgfra,Ly6e,Tspo,Smad3,Armc5,Sall1,Stra6",0.385882295109641
"52","GOBP_ADRENERGIC_RECEPTOR_SIGNALING_PATHWAY",0.643705463182898,0.962347222686874,0.0749278818393739,-0.286056628981441,-0.890440694055122,27,"Drd3,Chga,Drd5,Adra1a,Arrdc3,Drd2,Adra2a,Adra2c,Adcy9,Adrb2,Lmbrd2,Akap13,Zdhhc21",0.0166682027134798
"53","GOBP_ADULT_BEHAVIOR",0.686832740213523,0.976824405288074,0.0934449219410994,-0.223035886312388,-0.920550770969621,123,"Slc1a2,Chrnb2,Cln8,Drd3,Shank1,Glra1,Rnf180,Cntn2,Pcdh17,Zic1,Chrna3,Sdk1,Scn1a,Gip,Hoxd10,Agtpbp1,Usp46,Ctns,Nrxn2,Eps8,Agrp,Lep",0.0101834983777384
"54","GOBP_ADULT_LOCOMOTORY_BEHAVIOR",0.991253644314869,1,0.0636424081651019,-0.177288785999021,-0.66508327548622,70,"Cln8,Glra1,Cntn2,Zic1,Scn1a,Gip,Hoxd10,Agtpbp1,Ctns,Eps8,Drd2,Epha4,Oxr1,Arrb2,Tsc1,Slitrk6,Arcn1,Gigyf2",0
"55","GOBP_AEROBIC_RESPIRATION",0.963364993215739,1,0.0292103127923884,0.195193907330361,0.742758835205429,149,"Bnip3,Cbfa2t3,Ndufaf1,Shmt2,Cox4i2,Abcd1,Sirt3,Cox7b2,Sdhc,Idh3g,Fxn,Dguok,Mdh1,Dhtkd1,Arl2,Sdhd,Slc25a23,Mdh2,Dnajc30,Rhoa,Cox7a2l,Cox8c,Ndufa9,Uqcrfs1,Cyc1,Idh3a,Ccnb1,Atp5a1,Ndufa8,Uqcrc1,Ndufs2,Ndufs3,Pink1,Surf1,Cox10,Ndufab1,Park7,Iscu,Msh2,Idh2,Myc,Oxa1l,Atp5b,Sdhaf2,Adsl,Atp5c1,Nnt,Ppif,Chchd2,Atp5o,Ndufv1,Ndufb9,Cox5a,Ndufs7,Coq9,Cox4i1,Suclg1,Atp5d,Dlst,Ndufb6,Ndufa10,Cs,Cdk1,Chchd10,Snca,Idh3b,Dnajc15,Sdha,Pdhb,Ndufv2",0
"56","GOBP_AGING",0.123076923076923,0.474405530348214,0.140406238523342,0.29014383836502,1.16858555793097,274,"Serpinf1,Vash1,Abi3,Twist1,Ass1,Loxl2,Ednra,Npy,Inpp5d,Mapk11,Igfbp5,C1qa,Serping1,Gjb6,Igfbp1,Apod,Bglap,Krt14,Comp,Rgn,Ypel3,Pdx1,Mapk10,Kmo,Cnp,Mpo,Il15,Arg1,Gba,Cnr1,Akt3,Map2k6,Ghrhr,Cd68,Serpine1,Ppp1r9b,Pck1,Mbd2,Bcl2,Zmiz1,Trp63,Ucp2,Cryab,Apex1,Amh,Tspo,Coq7,B2m,Nup62,Ulk3,Eef1e1,Gclm,Prnp,Jund,Htra2,Nsmce2,Endog,Prelp,Trp53,Ddc,Timp1,Ppp3ca,Nudt1,Canx,Kat5",0.323850256857721
"57","GOBP_ALCOHOL_BIOSYNTHETIC_PROCESS",0.272727272727273,0.698821307100804,0.0919686140000427,0.292125003480271,1.09655843759042,127,"Dkk3,Apoa1,Abcg1,Ip6k3,Cyp3a11,Apoe,Insig2,Plcg2,Apoa5,Sec14l2,Spr,Got1,Gba,Wnt4,Cyb5r3,Moxd1,Dab2,Impa2,Sc5d,Pck1,Pth1r",0.155633861824149
"58","GOBP_ALCOHOL_CATABOLIC_PROCESS",0.0282807172885329,0.195509164972965,0.352487857583619,0.460271738537044,1.46451562223303,47,"Aldh3b1,Apoe,Miox,Inpp4b,Cyp46a1,Adh4,Nudt3,Cel,Impa2,Aldh2,Gpd2",0.708832879168929
"59","GOBP_ALCOHOL_METABOLIC_PROCESS",0.0270513089018131,0.189322003921343,0.352487857583619,0.318722687659512,1.30704787468471,316,"Dkk3,Aldh3b1,Apoa1,Pon1,Abcg1,Ip6k3,Akr1c21,Apoa2,Cyp3a11,Angptl3,Apoe,Pnlip,Miox,Inpp4b,Cyp7b1,Igf1,Akr1c6,Insig2,Gde1,Plcg2,Adh7,Cyp46a1,Slc34a1,Apoa5,Cyp1a2,Rdh5,Coq3,Rdh13,Adh4,Cyp2c66,Apof,Nudt3,Dpagt1,Sec14l2,Awat2,Aldh1a1,Spr,Got1,Gba,Abca5,Wnt4,Cyb5r3,Moxd1,Akr1c20,Cel,Dab2,Fmo5,Impa2,Srebf2,Dpm2,Sc5d,Dhrs4,Pck1,Pnpla2,Pth1r,Aldh2,Idh3g,Cln6,Gpd2,Fdxr,Naaa,Sult2b1,Plek,Pmvk",0.722798907292066
"60","GOBP_ALDITOL_METABOLIC_PROCESS",0.129662522202487,0.486115195453767,0.163180127180689,0.516038196277583,1.31556941131903,17,"Angptl3,Coq3,Got1,Pck1,Gpd2,Mogat1,Sord,Tpi1,Galk1,Gk5",0.31326080312094
"61","GOBP_ALPHA_AMINO_ACID_CATABOLIC_PROCESS",0.000581959190317318,0.0137910794170546,0.477270815362862,0.492570246178746,1.73645888822527,85,"Agxt,Sds,Aspa,Hgd,Tdo2,Fah,Mat1a,Ddah2,Aldh8a1,Gad1,Afmid,Kmo,Atp2b4,Haao,Tat,Shmt2,Got1,Arg1,Nos2,Prodh,Blmh,Thnsl2,Hoga1,Acad8,Bcat2,Hmgcl,Nos1,Kynu,Hibch,Sdsl,Asrgl1,Gstz1,Qdpr,Cbs,Csad",1.86040174060266
"62","GOBP_ALPHA_AMINO_ACID_METABOLIC_PROCESS",0.000348366257374174,0.00926287163642686,0.49849310876659,0.41477059788813,1.61205882553971,185,"Agxt,Sds,Ass1,Aspa,Hgd,Iyd,Tdo2,Bhmt,Baat,Glyat,Fah,Mat1a,Rimklb,Slc25a12,Ggt1,Slc7a11,Ddah2,Aldh8a1,Ctps2,Gad1,Afmid,Kmo,Atp2b4,Phgdh,Haao,Tat,Shmt2,Sephs1,Got1,Arg1,Nos2,Prodh,Blmh,Apip,Thnsl2,Mthfs,Hal,Gnmt,Ilvbl,Gfpt2,Hoga1,Acad8,Mtap,Mri1,Bcat2,Hmgcl,Nos1,Kynu,Nat8l,Hibch,Gclm,Aldh18a1,Mpst,Pycr2,Pcbd1,Sdsl,Asrgl1,Tst,Gstz1,Qdpr,Cbs,Csad",2.03325435429881
