"","pathway","pval","padj","log2err","ES","NES","size","topGenes","log10FDR"
"30","GOBP_ACTIVATION_OF_NF_KAPPAB_INDUCING_KINASE_ACTIVITY",0.0243072967121324,0.672920967024952,0.352487857583619,-0.625013273004949,-1.64006720609095,16,"Tlr6,Tnfsf15,Tlr3,Traf6,Map3k7,Malt1,Tnfrsf10b,Mas1,Card14",0.172035939640042
"31","GOBP_ACTIVATION_OF_PHOSPHOLIPASE_C_ACTIVITY",0.773946360153257,1,0.0554793308704233,0.287623225592551,0.778567725167723,20,"Htr2b,Gna15,P2ry12,C5ar1,Cd86,Phb2,Arhgap6,Avpr1a,Phb",0
"32","GOBP_ACTIVATION_OF_PROTEIN_KINASE_ACTIVITY",0.580712788259958,1,0.0738052724171275,-0.248639795593445,-0.952622212392568,116,"Ins2,Spdya,Pdgfc,Gprc5d,Tlr6,Osbpl8,Tnfsf15,Tlr3,Agt,Mob3a,Rptor,Dlg1,Pilrb2,Ptk2b,Jak2,Mob1b,Traf6,Gprc5a,Map3k7,Pik3ca,Slc11a1,Adra2a,Malt1,Stradb,Pdpk1,Tnfrsf10b,Mas1,Adrb2,Card14,Madd,Wnt5a,Cab39,Kif14,Fgf1,Prnp,Tgfbr2,Src,Mob3b,Taok2,Zfp91,Prkcd,Adnp,Mob3c,Il18",0
"33","GOBP_ACTIVATION_OF_PROTEIN_KINASE_B_ACTIVITY",0.965376782077393,1,0.0481183992657975,-0.205438967994416,-0.600918820878027,24,"Ins2,Osbpl8,Adra2a,Pdpk1,Wnt5a,Fgf1,Src",0
"34","GOBP_ACTIVIN_RECEPTOR_SIGNALING_PATHWAY",0.822097378277154,1,0.05163559644842,0.254620627003843,0.78390484068794,36,"Amhr2,Igsf1,Fst,Nodal,Inhbb,Csnk2b,Fstl3",0
"35","GOBP_ACTOMYOSIN_STRUCTURE_ORGANIZATION",0.174736842105263,0.90701225045372,0.152144922367565,-0.281144276402872,-1.12459642359314,161,"Ttc8,Ttn,Casq1,Rapgef3,Nrp1,Ptger4,Arhgap28,Mylk3,Tmod4,Alms1,Itgb5,Cdc42bpa,Anln,Wnt4,Tesk1,Myh10,Lmod3,Slc9a1,Ptk2b,Clasp1,Cdc42bpb,Mef2a,Cdc42bpg,Tmod1,Fam171a1,Cul3,Epha1,Kctd13,Rock2,Tgfbr1,Tmod3,Tnnt1,Rhpn2,Cnn1,Met,Arhgef5,Clasp2,Arap1,Myo18a,Pxn,Ppfia1,Myh3,Cflar,Phldb2,Six4,Bag4,Cgnl1,Flii",0.0423868471532207
"36","GOBP_ACUTE_INFLAMMATORY_RESPONSE",0.0882917466410749,0.766308727153257,0.208955027549354,0.362154311627168,1.2629740182004,76,"Ffar3,Creb3l3,Ffar2,Trpv1,Pla2g2d,Alox5ap,Serpina1b,Klkb1,Il1a,Ctnnbip1,C3,Zp3,Il6ra,Hamp,Adam8,Vcam1,Adora1,C2cd4b,Rhbdd3,Ogg1,Saa2,Kl,Tfr2,Gata3,Ednrb,Elane,Il1b,Fcgr4,Ass1,Reg3g,Dnase1l3",0.115596228426193
"37","GOBP_ACUTE_PHASE_RESPONSE",0.616494845360825,1,0.0699458736501659,-0.295395508202405,-0.897370275376831,31,"Apol8,Ins2,F8,F2,Saa1",0
"38","GOBP_ACYLGLYCEROL_HOMEOSTASIS",0.363636363636364,1,0.0949751525905595,0.357012562138393,1.05935178018518,31,"Angptl3,Apoc2,Apoa1,Abcg5,Abcg8,Apoc4,Adora1,Apoc3,C1qtnf3",0
"39","GOBP_ADAPTATION_OF_SIGNALING_PATHWAY",0.156190476190476,0.878266682873465,0.153158808683073,0.501316631235804,1.29280709656009,16,"Aplnr,Arrb2,Htr2b,Apln,Arr3,Sag,Necab2",0.0563735919360792
"40","GOBP_ADAPTIVE_IMMUNE_RESPONSE",0.634032634032634,1,0.0747385227439092,-0.223659262320599,-0.946759019457436,273,"Hc,Dusp22,Il18bp,Bach2,Cd46,Susd4,Arg2,Syk,Dusp10,Fyn,Rapgef3,Lat2,Il6st,Btk,Fcamr,Prdm1,Lig4,Bmx,Sipa1,Slc22a13,Ifnk,Gzmm,Erap1,C9,C2,Il20rb,Cd274,Camk4,Tlr4,Jag1,Unc13d,Adcy7,Msh6,Tnfaip3,Cd27,Cr2,Ptk2b,Swap70,Jak2,Cd80,Lyn,Il4ra,Tec,Tnfrsf13c,Txk,Zbtb1,Traf6,Map3k7,Slc11a1,Tnfrsf14,Rora,Fzd5,Tnfrsf1b,Malt1,Trp53bp1,Slc15a4,Pvr",0
"41","GOBP_ADAPTIVE_IMMUNE_RESPONSE_BASED_ON_SOMATIC_RECOMBINATION_OF_IMMUNE_RECEPTORS_BUILT_FROM_IMMUNOGLOBULIN_SUPERFAMILY_DOMAINS",0.521335807050093,1,0.0730744399126987,0.244481829937227,0.973273380558823,191,"Aire,Il4i1,Il27ra,Inpp5d,Hpx,Prkcq,Il23r,Ccr6,Il23a,Lta,Foxj1,Ptpn6,Tgfb1,C1qa,Loxl3,Cadm1,P2rx7,Ager,Sla2,C3,Cd74,C1rl,Lef1,Zp3,Notch1,Tnfsf13b,Arg1,Il6ra,Rab27a,C4bp,Il2,Fcer2a,Mr1,Parp3,Card9,Ccr2,Il9,Tlr8,Tbx21,Gata3,Clcf1,C1qc,Il1b,Fcer1g,Clec7a,Fcgr4,Masp2,Ctsh,Cd81",0
"42","GOBP_ADAPTIVE_THERMOGENESIS",0.839175257731959,1,0.0551351763385257,-0.216236424419134,-0.851528454121935,135,"Pdgfc,Gpr3,Syk,Bmp8a,Hcrt,Plcl2,Scd1,Alms1,Tlr4,Kdm3a,Ppargc1a,Gja1,Jak2,Nova2,Il4ra,Apc,Zfp516,Lnpep,Esrrg,Aldh1a1,Arntl,Fabp5,Sorl1,Rb1,Elovl6,Tfe3",0
"43","GOBP_ADENYLATE_CYCLASE_ACTIVATING_G_PROTEIN_COUPLED_RECEPTOR_SIGNALING_PATHWAY",0.101871101871102,0.795049698629467,0.20207170902116,-0.34039738256142,-1.24040476466742,82,"Mc1r,Adora2b,Gcg,Lpar3,Rapgef2,Gpr3,Ghrhr,Ptger4,Gpr4,Abca1,Adcy7,Galr2,Rxfp2,Pde4b,Aplp1,Pthlh,Cxcl11,Gnal,Adra2a,Gipr",0.0996057227071552
"44","GOBP_ADENYLATE_CYCLASE_INHIBITING_G_PROTEIN_COUPLED_RECEPTOR_SIGNALING_PATHWAY",0.0264754227761678,0.688458755853195,0.352487857583619,0.457461958043701,1.50540252447226,50,"Ffar3,Mtnr1a,Mchr1,Gnaz,Grm2,Gpr37l1,Palm,Gnat1,Pde2a,Insl3,Oprl1,Adora1,Chrm3,Gabbr2,Grik3,P2ry12,Rgs1",0.16212207231613
"45","GOBP_ADENYLATE_CYCLASE_MODULATING_G_PROTEIN_COUPLED_RECEPTOR_SIGNALING_PATHWAY",0.258620689655172,0.993617180547123,0.115734447701689,0.28722032696202,1.1035152741153,143,"Ffar3,Mtnr1a,Mchr1,Gnaz,Grm2,Mc4r,Pth1r,Adcy8,Gnat3,Gpr37l1,Ramp3,Palm,Gnat1,Rims2,Ramp1,Mrap2,Pde2a,Cxcl9,Ptger1,Lgr5,Insl3,Atp2b4,Calcr,Oprl1,Gna15,Gpr157,Adora1,Chrm3,Gpha2,Tshr,Tbxa2r,Gabbr2,Adrb1,Mc5r,Calca,Grik3,Gng2,Gpr62,Ptgir,P2ry12,Rgs1,Gpr65",0.00278090775495106
"46","GOBP_ADHERENS_JUNCTION_ORGANIZATION",0.954838709677419,1,0.0511147954416412,-0.224166248299903,-0.699828837468373,37,"Camsap3,Cdh24,Plekha7,Vcl,Tbcd,Adam10,Src,Epha4,Tjp1,Efnb2,Cdh11,Jam3,Kifc3,Ctnnb1",0
"47","GOBP_ADIPOSE_TISSUE_DEVELOPMENT",0.605150214592275,1,0.0728938564822936,-0.291052420097142,-0.925260792486284,40,"Sox8,Ppargc1a,Atf2,Zfp516,Pik3ca,Nampt,Sorl1,Tbl1xr1,Spg20,Paxip1,Nr1h4,Sirt1,Pgrmc2,Slc25a25",0
"48","GOBP_ADP_METABOLIC_PROCESS",0.757115749525617,1,0.0560595875032335,0.243676503533941,0.860039297399641,80,"Hk3,Ogdhl,Cbfa2t3,Eno2,Ddit4,Gapdhs,P2rx7,Dhtkd1,Igf1,Fbp1,Eno3",0
"49","GOBP_ADRENAL_GLAND_DEVELOPMENT",0.188212927756654,0.926587234235152,0.138022242496643,0.456090206139509,1.25531495459939,21,"Insm1,Crh,Apoa1,Cdkn1c,Arid5b,Stra6,Dkk3",0.033113687447586
"50","GOBP_ADRENERGIC_RECEPTOR_SIGNALING_PATHWAY",0.168067226890756,0.897538616333451,0.155241966228839,-0.460577781904037,-1.26174954039478,19,"Rapgef2,Lmbrd2,Pde4b,Rgs2,Zdhhc21,Adra2a,Adrb2,Chga",0.0469468569560572
"51","GOBP_ADULT_BEHAVIOR",0.337686567164179,1,0.0972150808846466,0.290497244664974,1.04964523008566,95,"Atp6v1b1,Grm2,Agrp,Arrb2,Hoxd10,Efnb3,Hoxb8,Slc1a2,Chrna5,Ghrl,Chrnb2,Shank1,Snca,Hoxd9,Chrna3,Htra2,Atp1a2,Gbx1,Zfhx2,Sdk1,Nlgn3,Lep,Cend1",0
"52","GOBP_ADULT_LOCOMOTORY_BEHAVIOR",0.90084388185654,1,0.0529129848430583,-0.220275127849433,-0.748127482024765,57,"Fgf12,Grin2d,Agtpbp1,Oprd1,Cxcl12,Shank2,Tmod1,Oxr1",0
"53","GOBP_AEROBIC_RESPIRATION",0.998065764023211,1,0.0442407423477375,0.175185608197775,0.673497473888494,146,"Ogdhl,Cbfa2t3,Cox4i2,Dhtkd1,Snca,Sdhc,Trpv4,Cox7a2l,Fxn,Park7,Ak4,Idh2,Nupr1,Shmt2,Slc25a23,Ccnb1,Ndufb7,Mdh2,Cox6a2,Bid,Atp5c1,Uqcrc1,Uqcrc2,Idh3g,Mdh1,Suclg1,Ndufa9,Ndufs2,Atp5a1,Surf1,Atp5b,Tnf,Atp5d,Ndufaf1,Ndufa10,Arl2,Sdhaf2,Fh1,Chchd10,Stoml2,Idh3b,Cox4i1,Cyc1,Ndufv2,Cox5a,Sdhb,Sdhd,Ndufa8,Sirt3,Me3,Ndufb9,Ndufb8,Ndufa12,Idh3a,Chchd2,Ndufs4,Uqcrfs1,Atp5o,Coq9,Ndufs3,Ndufs8,Ndufv1,Cdk1,Ndufb5,Ppif,Myc,Cox10,Ndufs7,Idh1,Mlxipl,Bloc1s1,Ndufb10,Oxa1l,Dguok",0
"54","GOBP_AGING",0.85278276481149,1,0.0480220415968251,0.211726977906739,0.873373330466241,244,"Inpp5d,Abi3,Mpo,Twist1,Igfbp2,Pdx1,Timp1,Apod,Comp,Cryab,Col4a2,Mapk11,Slc1a2,C1qa,Tgfb3,Rgn,Ager,Loxl2,Jund,Mme,Arg1,Mmp2,Krt14,Hmga1,Hamp,Ing2,Apex1,Cdkn1c,Htra2,Vcam1,Inhbb,Tbx2,Kmo,Ogg1,Cd68,Rnf165,Slc6a3,Lep,Kl,Bglap2,Calca,Serpinf1,Ednrb,Ypel3,Ass1,Npm1,Nuak1,Mnt,Ercc1,Ybx1,Grb2,Trp53,Aurkb,Mbd2",0
"55","GOBP_ALCOHOL_BIOSYNTHETIC_PROCESS",0.835073068893528,1,0.0559428593065705,-0.222774241787376,-0.851130309648558,114,"Sphk1,Acer2,Itpkc,Erlin1,Wnt4,Ippk,Cyp27b1,Ptk2b,Hrh1,P2ry1,Prkaa2,Gch1,Itpka,Asah2,Ppip5k1,Itpkb,Clcn2,Erlin2,Acer3,Got1,Scap,Sptlc1,Idi1,Mas1,Insig2,Dhcr24,Insig1,Apoe,Fgf1,G6pdx,Prkaa1,Ppip5k2,Ipmk,Dab2,Nfkb1",0
"56","GOBP_ALCOHOL_CATABOLIC_PROCESS",0.113733905579399,0.820111270783916,0.193813302725311,-0.398596918193407,-1.2671466545,40,"Akr1c18,Inpp5e,Scarf1,Mtmr2,Mtmr7,Ocrl,Synj2,Inpp1,Cyp39a1,Inpp5b,Inpp5j,Apoe,Akr1b8,Pten,Inpp5a",0.086127219556478
"57","GOBP_ALCOHOL_METABOLIC_PROCESS",0.661399548532731,1,0.0709609456938284,-0.219935542068119,-0.938806567581554,293,"Apol8,Akr1c18,Mogat2,Sphk1,Rdh12,Dhrs9,Acer2,Gba2,Inpp5e,Gde1,Scarf1,Osbpl5,Itpkc,Erlin1,Scnn1b,Abca1,Sgpp1,Prkg2,Star,Apoa2,Wnt4,Ippk,Lrat,Mtmr2,Cyp27b1,Ptk2b,Galr2,Ugt1a2,Mtmr7,Ocrl,Hrh1,Ttc39b,Synj2,P2ry1,Prkaa2,Inpp1,Cyp2c66,Fmo5,Gch1,Rbp4,Thtpa,Itpka,Asah2,Ppip5k1,Aldh1a1,Itpkb,Clcn2,Cyp39a1,Erlin2,Nfe2l1,Acer3,Inpp5b,Cyp7b1,Got1,Scap,Sptlc1,Idi1,Slc5a3,Plb1,Inpp5j,Mas1,Ephx2,Apol9a,Aldh3a2",0
"58","GOBP_ALDITOL_METABOLIC_PROCESS",0.374045801526718,1,0.0925528864684773,0.407069822853428,1.06404693188789,17,"Angptl3,Lep,Galk1,Pgp,Tpi1",0
"59","GOBP_ALPHA_AMINO_ACID_CATABOLIC_PROCESS",0.047438330170778,0.742173055589794,0.287857117255149,0.380176444378753,1.34180635953624,80,"Il4i1,Ddo,Acmsd,Tat,Dao,Kynu,Hoga1,Aspa,Haao,Ido2,Nos2,Pipox,Agxt2,Arg1,Atp2b4,Mat1a,Kmo,Slc25a21,Tdo2,Ido1,Sds,Pah,Hpd,Bcat2,Cdo1,Hsd17b10,Afmid,Sdsl,Asrgl1",0.129494816655362
"60","GOBP_ALPHA_AMINO_ACID_METABOLIC_PROCESS",0.140480591497227,0.862466099686669,0.159646701919906,0.295903391532571,1.16687683320063,172,"Il4i1,Ddo,Rimklb,Bhmt2,Acmsd,Tat,Dao,Kynu,Hoga1,Aspa,Gfpt2,Haao,Ido2,Dct,Ggt1,Nos2,Pipox,Agxt2,Baat,Gnmt,Arg1,Mri1,Atp2b4,Art4,Mat1a,Kmo,Slc25a21,Tdo2,Amdhd1,Ido1,Sds,Pah,Iyd,Hpd,Ass1,Asl,Mthfd2l,Bcat2,Pcbd2,Pycr1,Cdo1,Hsd17b10,Afmid,Sdsl,Phgdh,Asrgl1,Park7,Glyat",0.0642579664093064
"61","GOBP_ALPHA_BETA_T_CELL_ACTIVATION",0.94291754756871,1,0.0509082865515105,-0.201867210039663,-0.770164741787048,115,"Ins2,Psmb11,Arg2,Syk,Prdm1,Ptger4,Cd274,Cbfb,Myb,Hsph1,Cblb,Atf2,Twsg1,Jak2,Cd80,Il4ra,Tnfrsf14,Rora,Atp7a,Malt1,Itpkb,Entpd7,Jak3,Rc3h2,Ripk2,Ap3b1,Stat6,Tox,Ebi3,Tyk2,Itch,Cd55,Tgfbr2,Rc3h1,Armc5,Sh3rf1,Cdh26,Sema4a,Il18,Il12rb1",0
"62","GOBP_ALPHA_BETA_T_CELL_DIFFERENTIATION",0.778409090909091,1,0.0546808488785442,0.240436929350374,0.856414907655917,87,"Zfpm1,Pla2g2d,Il23r,Il23a,Gpr183,Prr7,Loxl3,Socs1,Lef1,Il6ra,Cd83,Rara,Il2,Zap70,Runx1,Zbtb16,Gpr18,Tbx21,Gata3",0
"63","GOBP_ALPHA_BETA_T_CELL_PROLIFERATION",0.153688524590164,0.87681677870504,0.160801401070022,-0.424377696768538,-1.25440276721722,28,"Arg2,Syk,Cd274,Cblb,Twsg1,Jak2,Tnfrsf14,Ripk2,Ebi3,Tyk2,Itch,Cd55,Tgfbr2,Sh3rf1,Il18",0.0570911481511166
"64","GOBP_ALTERNATIVE_MRNA_SPLICING_VIA_SPLICEOSOME",0.0102697459330491,0.484993785877429,0.380730400722792,-0.429784787484416,-1.518649535607,69,"Raver2,Rbfox3,Rbm11,Celf5,Rbm15b,Rbm15,Cdk13,Sfswap,Ddx17,Nova2,Celf2,Wtap",0.314263825885225
